movieId,polishTitle,originalTitle,year,fullRating,voteCount,voteDate,userRating,favorite,comment
735716,"Stockholm, entrée de l'exposition","Stockholm, entrée de l'exposition",1897,4,8,2021-05-13,,nie,
735822,Le retour. Place de l'Etoile,Le retour. Place de l'Etoile,1899,4.45455,11,2021-05-13,,nie,
735965,Royal Train,Royal Train,1896,4,18,2021-05-13,,nie,
736066,Scene from the Coronation of the Czar of Russia,Scene from the Coronation of the Czar of Russia,1896,5.57143,14,2021-05-11,,nie,
736110,Néron essayant des poisons sur des esclaves,Néron essayant des poisons sur des esclaves,1896,5.12,25,2021-05-12,,nie,
736182,Manchester by the Sea,Manchester by the Sea,2016,7.62385,135471,2021-09-25,6,nie,
736306,"Nice, panorama du casino pris d'un bateau","Nice, panorama du casino pris d'un bateau",1897,4.30769,13,2021-05-13,,nie,
736353,"Jérusalem, porte de Jaffa, côté Est","Jérusalem, porte de Jaffa, côté Est",1897,5.28571,14,2021-05-13,,nie,
736411,Baby Driver,Baby Driver,2017,7.06515,204137,2019-09-22,7,nie,
736461,Bourricots sous les palmiers,Bourricots sous les palmiers,1897,4.2,10,2021-05-12,,nie,
736506,Danse des Ciocciari,Danse des Ciocciari,1897,4.36364,11,2021-05-12,,nie,
736723,Kraina lodu II,Frozen II,2019,6.83446,60252,2021-06-26,6,nie,
736761,Passage d'un tunnel en chemin de fer,Passage d'un tunnel en chemin de fer,1898,4.72222,18,2021-05-12,,nie,
737127,Dji. Death Sails,Dji. Death Sails,2014,6.27604,192,2021-04-04,7,nie,
737232,Bandyci i aniołki,Outlaws and Angels,2016,5.63333,1350,2016-08-04,8,nie,
737255,Kôkaku Kidôtai,Kôkaku Kidôtai,2015,6.5657,723,2021-03-10,6,nie,
737351,Ostatni pociąg,Boo-san-haeng,2016,6.72519,45777,2020-04-22,7,nie,
737741,Le gouffre,Le gouffre,2014,6.96296,81,2020-08-22,7,nie,
737998,Juste de l'eau,Juste de l'eau,2014,6,8,2020-08-27,9,nie,
738110,Origami,Origami,2012,5.85185,27,2020-08-25,5,nie,
738168,Ouvriers réparant un trottoir en bitume,Ouvriers réparant un trottoir en bitume,1897,5.125,16,2021-05-12,,nie,
738264,Intérieur d'une imprimerie (tirage d'une épreuve),Intérieur d'une imprimerie (tirage d'une épreuve),1899,4.66667,9,2021-05-13,,nie,
739028,Sweet Cocoon,Sweet Cocoon,2014,6.14969,481,2020-08-27,5,nie,
740144,Iniemamocni 2,Incredibles 2,2018,7.40703,78353,2018-11-26,8,nie,
740424,Scène de laveuses,Scène de laveuses,1896,1,1,2021-05-13,,nie,
740739,Fox Tale,Fox Tale,2011,5.75336,223,2020-08-21,6,nie,
741093,Świat jutra,World of Tomorrow,2015,7.02515,1948,2020-04-25,7,nie,
741135,John Wick 2,John Wick: Chapter 2,2017,6.80014,117885,2017-08-09,8,nie,
741981,Szybcy i wściekli 8,The Fate of the Furious,2017,6.85814,102426,2024-01-17,5,nie,
742425,Kokoro ga Sakebitagatterun Da,Kokoro ga Sakebitagatterun Da,2015,7.39592,1225,2022-07-28,6,nie,
742577,Scaphandrier,Scaphandrier,1896,5.51852,27,2021-05-12,,nie,
742882,"Schaffouse, Chûtes du Rhin vues de loin","Schaffouse, Chûtes du Rhin vues de loin",1896,4.85714,28,2021-05-11,,nie,
743015,Scieurs de bois,Scieurs de bois,1896,5.2,35,2021-05-11,,nie,
743233,Spider-Man Uniwersum,Spider-Man: Into the Spider-Verse,2018,8.03911,101737,2019-08-22,9,nie,
743825,Klaus,Klaus,2019,8.11179,70411,2021-01-24,8,nie,
743935,Looney Tunes: Kto dogoni Królika?,Looney Tunes: Rabbits Run,2015,5.70257,622,2020-11-28,2,nie,
743989,Bystry Bill,Blinky Bill the Movie,2015,5.02599,654,2021-01-19,6,nie,
744885,Sortie de la pompe,Sortie de la pompe,1896,5.18182,11,2021-05-13,,nie,
745222,Sousse: Marché aux charbons (avec chameaux),Sousse: Marché aux charbons (avec chameaux),1896,4.23077,13,2021-05-12,,nie,
746595,The Rise and Fall of Globosome,The Rise and Fall of Globosome,2014,6.5,4,2020-08-24,8,nie,
746761,Kono Sekai no Katasumi ni,Kono Sekai no Katasumi ni,2016,7.73812,2188,2020-06-21,9,nie,
747417,Le char funèbre,Le char funèbre,1899,5.2,10,2021-05-12,,nie,
747433,Pitbull. Nowe porządki,Pitbull. Nowe porządki,2016,7.05841,248331,2016-10-08,3,nie,
747614,Minimalizm: Dokument o rzeczach ważnych,Minimalism: A Documentary About the Important Things,2015,6.37491,6607,2021-01-16,6,nie,
748012,The Derby,The Derby,1896,3.5,2,2021-05-13,,nie,
748224,Okja,Okja,2017,7.07743,45600,2021-01-22,8,tak,
748302,Człowiek-scyzoryk,Swiss Army Man,2016,6.81099,39987,2020-08-06,7,nie,
748437,Super drużyna Sanjaya,Sanjay's Super Team,2015,5.96746,2090,2020-09-04,7,nie,
750000,Naturalne przyciąganie,Natural Attraction,2014,5.11111,9,2020-12-03,9,nie,
750005,Drawn to You,Drawn to You,2014,5.33333,6,2020-08-29,8,nie,
750306,Jeu de la poêle,Jeu de la poêle,1897,4.30769,13,2021-05-12,,nie,
750312,Godzilla vs. Kong,Godzilla vs. Kong,2021,5.91823,32150,2021-04-14,4,nie,
750501,Les pyramides (vue générale),Les pyramides (vue générale),1897,4.7,10,2021-05-13,,nie,
750615,99ème régiment d'infanterie: assaut du portique,99ème régiment d'infanterie: assaut du portique,1897,4.45455,11,2021-05-12,,nie,
750658,À bord du 'Formidable': Ramassage du linge,À bord du 'Formidable': Ramassage du linge,1898,5.625,8,2021-05-12,,nie,
750698,Après le lancement: sortie des invités et du public,Après le lancement: sortie des invités et du public,1899,4.54545,11,2021-05-12,,nie,
750704,Uciekaj!,Get Out,2017,7.05108,170937,2022-10-12,6,nie,
750858,Danse Tyrolienne,Danse Tyrolienne,1897,4.2,10,2021-05-12,,nie,
750907,Les chats boxeurs,Les chats boxeurs,1898,5.30769,13,2021-05-12,,nie,
750918,"Paris, cortège du boeuf gras: Char du prince du carnaval","Paris, cortège du boeuf gras: Char du prince du carnaval",1897,4.72727,11,2021-05-12,,nie,
750995,Guillaume Tell,Guillaume Tell,1897,5,24,2021-05-12,,nie,
750997,Nègres Ashantis: Toilette d'un negrillon II,Nègres Ashantis: Toilette d'un negrillon II,1897,3.91667,12,2021-05-12,,nie,
750998,Barrage du Nil,Barrage du Nil,1897,4.81818,11,2021-05-12,,nie,
750999,Mont Dore: L'Etablissement thermal,Mont Dore: L'Etablissement thermal,1900,4.6,10,2021-05-12,,nie,
751000,Cortège de gymnastique devant LL. MM.,Cortège de gymnastique devant LL. MM.,1899,4.5,10,2021-05-12,,nie,
751001,Danseuses Cambodgiennes du roi Norodom. II.,Danseuses Cambodgiennes du roi Norodom. II.,1902,4.85714,7,2021-05-12,,nie,
751002,Charmeur d'oiseaux,Charmeur d'oiseaux,1897,5,12,2021-05-12,,nie,
751003,Water-to-bogant (Montagnes russes sur l'eau),Water-to-bogant (Montagnes russes sur l'eau),1896,4.875,16,2021-05-12,,nie,
751004,"Paris, mi-carême: char de la reine des reines","Paris, mi-carême: char de la reine des reines",1897,4.6,10,2021-05-12,,nie,
751005,"La Mi-Carême, Char et bataille de confettis","La Mi-Carême, Char et bataille de confettis",1899,5.25,8,2021-05-12,,nie,
751032,"Belfast, Castle Place","Belfast, Castle Place",1897,4.4,10,2021-05-12,,nie,
751033,Moulin à homme pour l'arrosage des rizières,Moulin à homme pour l'arrosage des rizières,1899,4.83333,12,2021-05-12,,nie,
751118,"Le Caire, un enterrement","Le Caire, un enterrement",1897,4.66667,9,2021-05-12,,nie,
751148,Vu générale de l'Exposition prise du Trocadéro,Vu générale de l'Exposition prise du Trocadéro,1900,4.75,8,2021-05-12,,nie,
751149,La mise en croix,La mise en croix,1898,4.9,10,2021-05-12,,nie,
751169,Procession à Séville III,Procession à Séville III,1898,4.5,10,2021-05-12,,nie,
751185,Equilibre et moulinet,Equilibre et moulinet,1899,6.09091,11,2021-05-12,,nie,
751186,Baignade de chevaux,Baignade de chevaux,1896,4.82353,17,2021-05-12,,nie,
751404,Sauts au cheval en longueur,Sauts au cheval en longueur,1897,4.81818,11,2021-05-13,,nie,
751405,La paralytique,La paralytique,1897,4.45455,11,2021-05-13,,nie,
751492,La défense du drapeau,La défense du drapeau,1897,4.66667,12,2021-05-13,,nie,
751493,Défense du drapeau,Défense du drapeau,1902,,,2021-05-13,,nie,
751495,Dungeons & Dragons: Złodziejski honor,Dungeons & Dragons: Honor Among Thieves,2023,6.99819,44727,2023-04-05,7,nie,
751655,Chasse au Renard: Le Départ,Chasse au Renard: Le Départ,1899,5.42857,7,2021-05-13,,nie,
751656,Panorama pris d'un ballon captif,Panorama pris d'un ballon captif,1899,5.77778,9,2021-05-13,,nie,
751657,Chiens savants: la danse serpentine,Chiens savants: la danse serpentine,1898,4.83333,12,2021-05-13,,nie,
751738,"Vue prise d'une plate-forme mobile, I","Vue prise d'une plate-forme mobile, I",1900,5.33333,9,2021-05-13,,nie,
751739,L'arrivée en voiture - La remise des decorations - La sortie de la Chambre de Commerce,L'arrivée en voiture - La remise des decorations - La sortie de la Chambre de Commerce,1902,4.8,5,2021-05-13,,nie,
751753,Legion samobójców 2,The Suicide Squad,2021,6.63962,64702,2022-11-06,7,nie,
751774,"Jérusalem, le saint sépulcre","Jérusalem, le saint sépulcre",1897,4.4,10,2021-05-12,,nie,
751881,Plate-forme mobile et train électrique,Plate-forme mobile et train électrique,1900,4.66667,6,2021-05-13,,nie,
751999,"Nice : panorama sur la ligne de Beaulieu à Monaco, III","Nice : panorama sur la ligne de Beaulieu à Monaco, III",1900,5.25,4,2021-05-13,,nie,
752001,"Marché aux boeufs, I","Marché aux boeufs, I",1897,4.85714,14,2021-05-12,,nie,
752023,L'Arrivée des Maires,L'Arrivée des Maires,1900,5.2,5,2021-05-13,,nie,
752042,Fêtes du Palais-Royal: Un tournoi,Fêtes du Palais-Royal: Un tournoi,1899,5.75,8,2021-05-13,,nie,
752058,Le cortège : la reine,Le cortège : la reine,1897,5.28571,7,2021-05-13,,nie,
752059,Feu de bois,Feu de bois,1897,4.5,8,2021-05-13,,nie,
752070,Żywiciel,The Breadwinner,2017,7.84292,9581,2020-07-31,7,nie,
752103,"La rue des nations, II","La rue des nations, II",1900,5.16667,6,2021-05-12,,nie,
752123,Wedding Cake,Wedding Cake,2013,6.07246,69,2020-08-21,7,nie,
752170,"Espagne : courses de taureaux, II","Espagne : courses de taureaux, II",1897,5.33333,9,2021-05-13,,nie,
752171,"Panorama pris en chemin de fer, départ de Dammurey","Panorama pris en chemin de fer, départ de Dammurey",1897,4.25,8,2021-05-13,,nie,
752174,"Procession, I","Procession, I",1897,4.46667,15,2021-05-12,,nie,
752180,Troyes : l'hôtel de ville,Troyes : l'hôtel de ville,1899,6.25,4,2021-05-13,,nie,
752184,Leçon de boxe,Leçon de boxe,1898,5,10,2021-05-13,,nie,
752185,Une rue à Séville,Une rue à Séville,1898,3.88889,9,2021-05-13,,nie,
752218,"École de cavalerie de Saumur, le carrousel militaire: Changement de main","École de cavalerie de Saumur, le carrousel militaire: Changement de main",1897,4.6,10,2021-05-13,,nie,
752219,II. Inauguration (longueur : 8 mètres),II. Inauguration (longueur : 8 mètres),1896,4.54545,11,2021-05-13,,nie,
752240,Pierwsza randka Riley,Riley's First Date?,2015,7.1174,5017,2020-09-04,6,nie,
752245,Cheval de haute école II,Cheval de haute école II,1897,4.5,10,2021-05-13,,nie,
752248,Vue générale du Pont Alexandre III,Vue générale du Pont Alexandre III,1900,4.66667,6,2021-05-13,,nie,
752260,Coco,Coco,2017,8.26607,210408,2017-12-14,9,nie,
752288,"Jinxy Jenkins, Lucky Lou","Jinxy Jenkins, Lucky Lou",2014,6.66667,186,2020-08-20,7,nie,
752298,Chiens savants: Equilibres,Chiens savants: Equilibres,1899,4.45455,11,2021-05-13,,nie,
752299,Procession du tapis sacré,Procession du tapis sacré,1897,4.44444,9,2021-05-13,,nie,
752300,Expérience du ballon dirigeable de M. Santos-Dumont : I. Sortie du ballon,Expérience du ballon dirigeable de M. Santos-Dumont : I. Sortie du ballon,1900,5.63636,11,2021-05-13,,nie,
752301,Expérience du ballon dirigeable de M. Santos-Dumont : II. Le ballon et son moteur,Expérience du ballon dirigeable de M. Santos-Dumont : II. Le ballon et son moteur,1900,5.55556,9,2021-05-13,,nie,
752302,Panorama du funiculaire du Mont-Dore,Panorama du funiculaire du Mont-Dore,1898,4.66667,12,2021-05-13,,nie,
752329,"Montreux, Fêtes des Narcisses: Marquises dans leurs chaises à porteurs","Montreux, Fêtes des Narcisses: Marquises dans leurs chaises à porteurs",1900,4.77778,9,2021-05-13,,nie,
752332,"Carrare, train sortant d'un tunnel","Carrare, train sortant d'un tunnel",1897,4,10,2021-05-13,,nie,
752333,"Ballet, 'Le carnaval de Venise' II","Ballet, 'Le carnaval de Venise' II",1897,4.83333,12,2021-05-13,,nie,
752340,Poursuite sur les toits,Poursuite sur les toits,1898,4.25,8,2021-05-13,,nie,
752341,Une scène d'hypnotisme II,Une scène d'hypnotisme II,1898,4.57143,7,2021-05-13,,nie,
752343,Les Escaliers du Pont de l'Alma,Les Escaliers du Pont de l'Alma,1900,5.2,10,2021-05-13,,nie,
752344,Cavalcade historique en Sardaigne,Cavalcade historique en Sardaigne,1899,4.85714,7,2021-05-13,,nie,
752346,Les saltimbanques,Les saltimbanques,1898,4.83333,6,2021-05-13,,nie,
752347,Le repas fantastique,Le repas fantastique,1902,5.6,5,2021-05-13,,nie,
752348,La gare,La gare,1896,4.9,10,2021-05-13,,nie,
752773,Quay,Quay,2015,5.33279,616,2020-08-26,6,nie,
752976,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,6.97197,64113,2018-08-06,8,nie,
753237,"Nice, Carnaval (N° 1)","Nice, Carnaval (N° 1)",1897,4,4,2021-05-12,,nie,
753320,Wire Cutters,Wire Cutters,2014,6.83471,363,2020-08-21,6,nie,
753931,"Toulouse, rue Alsace-Lorraine","Toulouse, rue Alsace-Lorraine",1896,4.61538,13,2021-05-13,,nie,
753982,Tigres,Tigres,1896,3.93333,15,2021-05-13,,nie,
754356,Gdybym był Bogiem,If I was God,2015,6.01826,219,2020-08-29,7,nie,
754441,Niespodzianka,The Present,2014,7.30078,2693,2020-08-20,9,nie,
754536,Cruella,Cruella,2021,7.30951,71535,2021-06-08,6,nie,
754800,Barbie,Barbie,2023,6.29253,191743,2023-07-19,8,nie,
754827,"Voyage de M. le Président de la République Félix Faure en Vendée: bal des Sablaises, Les Sables-d'Olonne","Voyage de M. le Président de la République Félix Faure en Vendée: bal des Sablaises, Les Sables-d'Olonne",1897,4.55556,9,2021-05-13,,nie,
754898,Podobni,Alike,2015,7.16354,960,2020-08-20,7,nie,
755185,Victor Hugo et les principaux personnages des 'Misérables',Victor Hugo et les principaux personnages des 'Misérables',1897,5,12,2021-05-13,,nie,
755246,"Constantinople, panorama des rives du Bosphore","Constantinople, panorama des rives du Bosphore",1897,4.8,10,2021-05-13,,nie,
755344,Le cocher endormi,Le cocher endormi,1897,5.58333,12,2021-05-12,,nie,
755372,"Washington, le président Mac Kinley adressant son message","Washington, le président Mac Kinley adressant son message",1897,4.45455,11,2021-05-13,,nie,
755523,"Liverpool, la rade","Liverpool, la rade",1897,4.3,10,2021-05-13,,nie,
755609,Buffalo Bill: peaux rouges,Buffalo Bill: peaux rouges,1897,4,9,2021-05-13,,nie,
755620,Ant-Man i Osa,Ant-Man and the Wasp,2018,6.75996,97374,2018-11-20,4,nie,
755812,Pandora,Pan-do-ra,2016,6.39765,4172,2021-01-22,6,nie,
756278,Wyspa psów,Isle of Dogs,2018,7.73577,49487,2020-08-02,7,nie,
756315,Assassinat de Kleber,Assassinat de Kleber,1897,4.77778,9,2021-05-13,,nie,
756385,"Paris, Place de la République","Paris, Place de la République",1897,2.16667,6,2021-05-12,,nie,
756479,"Liverpool, Lime Street","Liverpool, Lime Street",1897,4.55556,9,2021-05-13,,nie,
756950,Kiel: lancement du 'Fürst-Bismarck',Kiel: lancement du 'Fürst-Bismarck',1897,5,11,2021-05-13,,nie,
756986,Danseuse de ballet,Danseuse de ballet,1897,5,16,2021-05-13,,nie,
757078,Cuirassiers traversant la Saône à la nage,Cuirassiers traversant la Saône à la nage,1897,4.66667,9,2021-05-13,,nie,
757114,"Bethléem, une place","Bethléem, une place",1897,4.55556,9,2021-05-13,,nie,
757203,"Beyrouth, place des canons","Beyrouth, place des canons",1897,4.44444,9,2021-05-13,,nie,
757293,Piotruś Królik,Peter Rabbit,2018,6.78489,17098,2020-11-12,5,nie,
757465,Prestidigitateur,Prestidigitateur,1897,4.77778,9,2021-05-13,,nie,
757629,Head of Procession Including Bluejackets,Head of Procession Including Bluejackets,1897,3.71429,7,2021-05-13,,nie,
757684,Royal Carriage Arriving at St Paul's,Royal Carriage Arriving at St Paul's,1897,3.83333,6,2021-05-15,,nie,
757767,Royal Princes in St. Paul's Churchyard,Royal Princes in St. Paul's Churchyard,1897,3.83333,6,2021-05-15,,nie,
757778,Nie czas umierać,No Time to Die,2021,7.02393,103942,2021-11-17,7,nie,
757815,Queen's Carriage and Indian Escort Arriving at St. Paul's,Queen's Carriage and Indian Escort Arriving at St. Paul's,1897,3.33333,6,2021-05-15,,nie,
757970,Exode,Exode,2014,5.62222,90,2020-08-25,7,nie,
758023,Life Guards and Princes North of St Paul's,Life Guards and Princes North of St Paul's,1897,3.16667,6,2021-05-15,,nie,
758446,Panorama des quais de la Saône à Lyon pris d'un bateau,Panorama des quais de la Saône à Lyon pris d'un bateau,1897,6.33333,3,2021-05-13,,nie,
759096,A Camp Smithy,A Camp Smithy,1899,4.85714,7,2021-05-15,,nie,
759104,Paddington 2,Paddington 2,2017,7.48438,18409,2020-10-18,7,nie,
759137,Attack on a Piquet,Attack on a Piquet,1899,4.91667,12,2021-05-15,,nie,
759164,"Venise, panorama de la place Saint-Marc pris d'un bateau","Venise, panorama de la place Saint-Marc pris d'un bateau",1897,5.4,5,2021-05-13,,nie,
759302,Berne: Arrivée du roi de Siam,Berne: Arrivée du roi de Siam,1897,4.7,10,2021-05-13,,nie,
759367,Moonlight,Moonlight,2016,6.61321,87119,2017-12-26,5,nie,
759548,Smok,Smok,2015,6.73599,28700,2020-06-20,8,nie,
759564,Twardowsky,Twardowsky,2015,7.69457,58970,2020-06-20,8,nie,
760082,Twoje imię,Kimi no Na wa.,2016,8.22066,32330,2017-03-02,9,nie,
760129,His Brave Defender,His Brave Defender,1900,4.8,10,2021-05-15,,nie,
760167,Gondora,Gondora,1997,4.82353,17,2021-03-08,5,nie,
760429,Był sobie Deadpool,Deadpool 2,2018,7.52847,188359,2018-05-20,8,nie,
760758,Szybowiec Mary,Soar,2014,5.73333,75,2020-08-27,7,nie,
760794,Kizumonogatari II: Nekketsu-hen,Kizumonogatari II: Nekketsu-hen,2016,7.61179,492,2022-07-21,6,nie,
760957,Es wird Regen geben - eine Begegnung in Patagonien,Es wird Regen geben - eine Begegnung in Patagonien,1997,8,1,2020-12-03,8,nie,
761073,Shin Gekijō-ban Initial D Legend 2 - Tōsō,Shin Gekijō-ban Initial D Legend 2 - Tōsō,2015,7.51316,76,2020-09-07,7,nie,
761754,Geist,Geist,2015,7,24,2020-08-22,7,nie,
762731,Cosmos Laundromat,Cosmos Laundromat,2015,6.91667,84,2020-07-15,6,nie,
762831,Taking the Plunge,Taking the Plunge,2015,6,10,2020-08-29,6,nie,
762864,Lady Bird,Lady Bird,2017,6.69808,103785,2018-02-15,8,nie,
763186,Can I Stay,Can I Stay,2015,5.57143,28,2020-08-27,6,nie,
763276,Dźwięk metalu,Sound of Metal,2019,7.71261,47632,2021-05-09,7,nie,
763683,Print Your Guy,Print Your Guy,2015,6.20588,34,2020-08-21,5,nie,
763722,Szybcy i wściekli 10,Fast X,2023,5.44189,23069,2023-05-20,4,nie,
764039,Zimna wojna,Zimna wojna,2018,7.60849,141615,2020-09-10,9,nie,
765138,The OceanMaker,The OceanMaker,2014,6.35,140,2020-08-23,7,nie,
765398,In the Fall,In the Fall,2011,6.65152,66,2020-08-28,8,tak,
765638,Kizumonogatari III: Reiketsu-hen,Kizumonogatari III: Reiketsu-hen,2017,7.76248,501,2022-07-22,6,nie,
766093,Catch It,Catch It,2015,5.82979,47,2020-08-27,7,nie,
766165,The Short Story of a Fox and a Mouse,The Short Story of a Fox and a Mouse,2015,6.66805,241,2020-08-27,6,nie,
766625,To coś,Some Thing,2015,6.15385,39,2020-11-25,8,nie,
767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,7.90837,246424,2021-01-02,6,nie,
767889,Lament,Gok-seong,2016,6.9531,21644,2022-09-07,9,nie,
768001,Ralph Demolka 2,Ralph Breaks the Internet,2018,6.74637,36269,2020-03-19,8,nie,
768113,Brodziec,Piper,2016,7.69918,21129,2020-03-25,8,nie,
768257,"Psychonauci, zapomniane dzieci","Psiconautas, los niños olvidados",2015,7.48832,2226,2021-03-16,8,nie,
769531,Koe no Katachi,Koe no Katachi,2016,8.09321,12960,2018-03-26,8,nie,
770248,His Only Pair,His Only Pair,1902,4.33333,9,2021-06-09,,nie,
770408,Niewidzialny człowiek,The Invisible Man,2020,6.68959,52485,2023-09-28,8,nie,
770562,The Delhi Durbar,The Delhi Durbar,1903,4.4,5,2021-06-09,,nie,
770591,The Wishgranter,The Wishgranter,2016,6.5748,254,2020-08-18,6,nie,
771202,Hammerfest,Hammerfest,1903,4.7,10,2021-06-09,,nie,
771670,The Kiddies' Cakewalk,The Kiddies' Cakewalk,1903,5,6,2021-06-09,,nie,
771723,Bright,Bright,2017,6.1469,74091,2018-01-09,8,nie,
771884,Coronation Durbar at Delhi,Coronation Durbar at Delhi,1903,4.33333,6,2021-06-09,,nie,
772936,Szybcy i wściekli 9,F9,2021,5.18091,29590,2023-02-05,7,nie,
773046,Pianoid,Pianoid,2015,6.44444,9,2020-11-26,8,nie,
773047,Szalona miłość,Amour Fou,2015,5.66667,6,2020-11-24,6,nie,
773171,Czy czeka nas koniec?,Before the Flood,2016,7.57962,7586,2016-11-06,9,nie,
773901,Help,Help,2015,5.34375,32,2022-01-02,7,nie,
774268,Ślepa Vaysha,Blind Vaysha,2016,7.09682,1508,2021-11-07,8,nie,
774768,The Albatross,The Albatross,2015,6.14286,70,2020-08-25,7,nie,
774846,Wodna droga,Camino de agua para un pez,2016,4.73214,56,2021-04-04,7,nie,
774850,Twardowsky 2.0,Twardowsky 2.0,2016,7.7848,60172,2020-06-20,8,nie,
774851,Operacja Bazyliszek,Operacja Bazyliszek,2016,7.26387,35237,2020-06-20,7,nie,
774882,Antyporno,Anchiporuno,2016,6.67536,844,2022-09-08,7,nie,
774978,Afternoon Class,Afternoon Class,2015,6.21854,151,2020-08-28,7,nie,
775155,Kellerkind,Kellerkind,2012,6,2,2020-12-03,8,nie,
775262,Serce w rozterce,Inner Workings,2016,7.58326,2222,2020-08-21,8,nie,
775283,Drat That Boy,Drat That Boy,1904,4.14286,7,2021-06-09,,nie,
775389,Pearl,Pearl,2016,6.28746,1802,2020-08-26,8,nie,
775652,Rain or Shine,Rain or Shine,2016,5,6,2022-01-02,6,nie,
775655,Mr. Pecksniff Fetches the Doctor,Mr. Pecksniff Fetches the Doctor,1904,4.375,8,2021-06-09,,nie,
775955,Jaga,Jaga,2016,7.45105,38907,2020-06-20,8,nie,
776153,Fate/Stay Night: Heaven's Feel I. Presage Flower,Fate/Stay Night: Heaven's Feel I. Presage Flower,2017,7.33442,308,2020-11-28,8,nie,
776316,Król Lew,The Lion King,2019,7.27098,91233,2019-07-22,7,nie,
778153,Moonfall,Moonfall,2022,4.6309,18231,2023-01-10,3,nie,
778255,Special Delivery,Special Delivery,2015,5.75,4,2022-01-02,6,nie,
780782,Les Elks champions du Cake-Walk,Les Elks champions du Cake-Walk,1903,4.75,4,2021-05-13,,nie,
780964,Golden Shot,Golden Shot,2015,6.71429,21,2020-08-24,7,nie,
781158,Snack Attack,Snack Attack,2012,6.87739,261,2020-08-21,5,nie,
781762,Two Worlds,Two Worlds,2013,5,2,2020-08-26,5,nie,
782117,Garden Party,Garden Party,2017,6.65136,1807,2020-08-29,8,nie,
782145,Rated R for Nudity,Rated R for Nudity,2011,4.09677,124,2021-01-04,2,nie,
783475,La Sortie de l'Usine Lumière à Lyon - 120 ans plus tard,La Sortie de l'Usine Lumière à Lyon - 120 ans plus tard,2015,4,2,2021-05-11,,nie,
783759,Fanatyk,Fanatyk,2017,6.85694,51420,2020-02-22,8,nie,
784582,Płomienie,Beo-ning,2018,7.01323,9825,2020-11-01,9,tak,
785289,The End of Pinky,The End of Pinky,2013,4,1,2021-11-07,4,nie,
785512,Poilus,Poilus,2016,6.66667,108,2020-08-22,5,nie,
785515,Return of T.R.H. the Prince and Princess of Wales,Return of T.R.H. the Prince and Princess of Wales,1906,3.4,5,2021-06-09,,nie,
786198,Machina Mortem,Machina Mortem,2016,5.57895,19,2020-08-22,6,nie,
786242,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?","Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",2017,5.75949,237,2020-10-16,7,nie,
786615,Good Time,Good Time,2017,7.02044,25779,2020-08-06,7,nie,
786790,Yoru wa Mijikashi Aruke yo Otome,Yoru wa Mijikashi Aruke yo Otome,2017,7.51717,466,2020-07-18,8,nie,
786840,Selfie Cat,Selfie Cat,2016,5.2439,41,2020-08-27,5,nie,
787309,Projekt Floryda,The Florida Project,2017,7.14801,45390,2023-09-06,8,nie,
787851,Rubato,Rubato,2012,6.06667,15,2020-08-27,6,nie,
789494,Out of Order,Out of Order,1916,6,5,2021-05-11,7,nie,
789531,"Ruben Brandt, kolekcjoner","Ruben Brandt, a gyűjtő",2018,7.37727,1267,2021-01-28,3,nie,
789569,Yoake Tsugeru Lu no Uta,Yoake Tsugeru Lu no Uta,2017,6.94,100,2020-10-04,7,nie,
789746,Frog Perspective,Frog Perspective,2016,6.66667,3,2020-11-26,7,nie,
789869,Spider-Man: Daleko od domu,Spider-Man: Far From Home,2019,7.26776,118687,2022-11-03,7,nie,
790542,Avengers: Koniec gry,Avengers: Endgame,2019,7.98883,203867,2019-04-27,7,nie,
791017,Pêche aux sardines,Pêche aux sardines,1896,4.88462,26,2021-05-12,,nie,
792556,John Wick 3,John Wick: Chapter 3 - Parabellum,2019,6.75255,76238,2019-06-07,8,nie,
792559,Niezwyciężeni,Niezwyciężeni,2017,7.81664,4003,2020-06-20,8,nie,
792836,Weekendy,Weekends,2017,6.63255,1241,2023-01-28,8,nie,
792989,Nieoszlifowane diamenty,Uncut Gems,2019,6.90122,55135,2021-01-25,9,nie,
793149,Najlepsze lata,Mid90s,2018,7.32992,11812,2021-01-03,9,nie,
793271,Mary i kwiat czarownicy,Mary to Majo no Hana,2017,6.66467,2505,2020-08-01,6,nie,
793520,Lou,Lou,2017,6.87883,3169,2020-09-04,8,nie,
793568,Buggy Night,Buggy Night,2014,5,2,2022-01-02,5,nie,
793840,Blask,Shine,2016,5.43284,134,2020-11-24,8,nie,
793844,Rituel,Rituel,2014,6,4,2020-08-25,6,nie,
794644,O Yeti!,Abominable,2019,7.04893,9237,2021-04-04,7,nie,
795006,Night Spinning,Night Spinning,2017,7,1,2020-11-24,7,nie,
795063,Pitbull. Ostatni pies,Pitbull. Ostatni pies,2018,6.52839,90699,2022-05-02,3,nie,
795514,Chateau De Sable,Chateau De Sable,2015,6.38775,49,2020-08-22,7,nie,
795881,Porwana pamięć,Gi-eok-ui bam,2017,7.07783,8056,2021-01-22,3,nie,
795912,Ciche miejsce,A Quiet Place,2018,6.63283,127488,2024-12-18,7,nie,
